title,price,link
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black","14,449",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4BGGNX/ref=sr_1_113?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.ttvlJ88hl75V0RTVW6l112z8TbajfESLMcya3mI47s6R1VeOi8scbfpkZqyxrh5uBhQrgp4zBGYJPktRiljMsDxW0xO_PvzVAVPLs6iGf9erEdYM9ZiKgE02RtqomvqI7djzZ-RwmSn7WNBwSPdrbnvXtPnXVFoxSLX5taADSE2r5IzBa40wV4sy7_9X8JVRsHgLjQ-k58hOTxHR05mrd4C3vHM8sOgEiqdNL2FZFdQ.5H_ou5-q4meqJJ3iudO-xLMwnu1DRMxLPPDBcDn3zRk&dib_tag=se&keywords=laptop&qid=1725971493&sprefix=la%2Caps%2C435&sr=8-113
"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual Speakers (MSO, Silver, 2.37 kg), fa1307TX","65,990",https://amazon.in//HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_114?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.ttvlJ88hl75V0RTVW6l112z8TbajfESLMcya3mI47s6R1VeOi8scbfpkZqyxrh5uBhQrgp4zBGYJPktRiljMsDxW0xO_PvzVAVPLs6iGf9erEdYM9ZiKgE02RtqomvqI7djzZ-RwmSn7WNBwSPdrbnvXtPnXVFoxSLX5taADSE2r5IzBa40wV4sy7_9X8JVRsHgLjQ-k58hOTxHR05mrd4C3vHM8sOgEiqdNL2FZFdQ.5H_ou5-q4meqJJ3iudO-xLMwnu1DRMxLPPDBcDn3zRk&dib_tag=se&keywords=laptop&qid=1725971493&sprefix=la%2Caps%2C435&sr=8-114
"ASUS Vivobook 16, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS","36,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_115?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.ttvlJ88hl75V0RTVW6l112z8TbajfESLMcya3mI47s6R1VeOi8scbfpkZqyxrh5uBhQrgp4zBGYJPktRiljMsDxW0xO_PvzVAVPLs6iGf9erEdYM9ZiKgE02RtqomvqI7djzZ-RwmSn7WNBwSPdrbnvXtPnXVFoxSLX5taADSE2r5IzBa40wV4sy7_9X8JVRsHgLjQ-k58hOTxHR05mrd4C3vHM8sOgEiqdNL2FZFdQ.5H_ou5-q4meqJJ3iudO-xLMwnu1DRMxLPPDBcDn3zRk&dib_tag=se&keywords=laptop&qid=1725971493&sprefix=la%2Caps%2C435&sr=8-115
"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU","47,490",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_116?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.ttvlJ88hl75V0RTVW6l112z8TbajfESLMcya3mI47s6R1VeOi8scbfpkZqyxrh5uBhQrgp4zBGYJPktRiljMsDxW0xO_PvzVAVPLs6iGf9erEdYM9ZiKgE02RtqomvqI7djzZ-RwmSn7WNBwSPdrbnvXtPnXVFoxSLX5taADSE2r5IzBa40wV4sy7_9X8JVRsHgLjQ-k58hOTxHR05mrd4C3vHM8sOgEiqdNL2FZFdQ.5H_ou5-q4meqJJ3iudO-xLMwnu1DRMxLPPDBcDn3zRk&dib_tag=se&keywords=laptop&qid=1725971493&sprefix=la%2Caps%2C435&sr=8-116
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres) Improved (2022 - Model)","4,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NjExNjQ0NDcyNDI0NzczOjE3MjU5NzE0OTM6c3BfYnRmOjMwMDI0NzA3ODEwNzEzMjo6MDo6&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_117_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.ttvlJ88hl75V0RTVW6l112z8TbajfESLMcya3mI47s6R1VeOi8scbfpkZqyxrh5uBhQrgp4zBGYJPktRiljMsDxW0xO_PvzVAVPLs6iGf9erEdYM9ZiKgE02RtqomvqI7djzZ-RwmSn7WNBwSPdrbnvXtPnXVFoxSLX5taADSE2r5IzBa40wV4sy7_9X8JVRsHgLjQ-k58hOTxHR05mrd4C3vHM8sOgEiqdNL2FZFdQ.5H_ou5-q4meqJJ3iudO-xLMwnu1DRMxLPPDBcDn3zRk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971493%26sprefix%3Dla%252Caps%252C435%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","16,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTMwMDI3MDg1NzM3NjMwOjE3MjU5NzE0Mzg6c3BfYXRmX25leHQ6MzAwMjc4Mjc4MDg0ODMyOjowOjo&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_34_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.-1CQOz6CeF7fqDzk3hUHdAnhN1AlWy8092nO99o7uA21Jy2-x4-uc9ZyGbBd9X_J1jcwhw2o7xcoiybG4OQiKEIEXJPJ2Y00HyRJzIKelHnysdyKsDkmZlqpAunBV6MmtJ8xYdiQeRicYiyWNmMTc9hv5qM7y-C0yRWRDKfRICh45VYtDONA60w6dSWsRl6tN7fxFpyU07sv_KVa9-FPDhl84fqoCDwC6uP0L8JDe_0.PioxhlVBXNG6IY69tGJJlGFkgNmWxxr3ktulA0A1yoQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971438%26sprefix%3Dla%252Caps%252C435%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HAMMONDS FLYCATCHER Genuine Leather Office Bag for Men, 15.6 Inch Professional Leather Laptop Bag for Men, Adjustable Strap and Multiple Compartments, Leather Bag for Men - 1 Year Warranty","4,631",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NjExNjQ0NDcyNDI0NzczOjE3MjU5NzE0OTM6c3BfYnRmOjIwMTM1MzkzMDI2ODk4OjowOjo&url=%2FHAMMONDS-FLYCATCHER-Laptop-Bag-Men%2Fdp%2FB0718Z175J%2Fref%3Dsr_1_118_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.ttvlJ88hl75V0RTVW6l112z8TbajfESLMcya3mI47s6R1VeOi8scbfpkZqyxrh5uBhQrgp4zBGYJPktRiljMsDxW0xO_PvzVAVPLs6iGf9erEdYM9ZiKgE02RtqomvqI7djzZ-RwmSn7WNBwSPdrbnvXtPnXVFoxSLX5taADSE2r5IzBa40wV4sy7_9X8JVRsHgLjQ-k58hOTxHR05mrd4C3vHM8sOgEiqdNL2FZFdQ.5H_ou5-q4meqJJ3iudO-xLMwnu1DRMxLPPDBcDn3zRk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971493%26sprefix%3Dla%252Caps%252C435%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Primebook S 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage, Black)","15,880",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTU2Mjg0NDgxMDI5OTM6MTcyNTk3MTUwNTpzcF9hdGZfbmV4dDozMDAyMTM2NzMwNjMxMzI6OjA6Og&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y359QD%2Fref%3Dsr_1_113_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971505%26sprefix%3Dla%252Caps%252C435%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Arctic Hunter Laptop Backpack for Men Women 25L Multi-pockets 15.6"" Laptop Bag Shockproof Water-resistant Polyester Stylish Backpack USB & Type-C Port for Office College Daily Use,Black","3,324",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTU2Mjg0NDgxMDI5OTM6MTcyNTk3MTUwNTpzcF9hdGZfbmV4dDozMDAxNDQwOTI5NzA3MzI6OjA6Og&url=%2FBackpack-Multi-pockets-Shockproof-Water-resistant-Polyester%2Fdp%2FB0CVX16T39%2Fref%3Dsr_1_114_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971505%26sprefix%3Dla%252Caps%252C435%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black","19,540",https://amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_115?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-115
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN","1,09,990",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_116?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-116
"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS","53,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_117?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-117
"Acer Travelmate Business Laptop Intel Core i5-1135G7 processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home) TMP214-53 with 35.56 cm (14"") Full HD Display","36,990",https://amazon.in//Acer-Travelmate-i5-1135G7-Processor-TMP214-53/dp/B0CKLTD48T/ref=sr_1_118?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-118
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/1TB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg), X1605VA-MB957WS","99,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB957WS/dp/B0CHMXTF6S/ref=sr_1_119?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-119
"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU","76,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_120?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-120
"(Refurbished) Lenovo V15 G3 (82TTA01EIN) Laptop (Intel Core i3-1215U/ 8GB RAM/ 512GB SSD/DOS/ 15.6"" FHD), Iron Grey","22,999",https://amazon.in//Refurbished-Lenovo-82TTA01EIN-Laptop-i3-1215U/dp/B0D54H9KFS/ref=sr_1_121?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-121
"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & light, Intel Iris Xᵉ graphics, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU","40,990",https://amazon.in//HP-i3-1315U-15-6-inch-Graphics-Speakers/dp/B0C3RF3HT3/ref=sr_1_35?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.-1CQOz6CeF7fqDzk3hUHdAnhN1AlWy8092nO99o7uA21Jy2-x4-uc9ZyGbBd9X_J1jcwhw2o7xcoiybG4OQiKEIEXJPJ2Y00HyRJzIKelHnysdyKsDkmZlqpAunBV6MmtJ8xYdiQeRicYiyWNmMTc9hv5qM7y-C0yRWRDKfRICh45VYtDONA60w6dSWsRl6tN7fxFpyU07sv_KVa9-FPDhl84fqoCDwC6uP0L8JDe_0.PioxhlVBXNG6IY69tGJJlGFkgNmWxxr3ktulA0A1yoQ&dib_tag=se&keywords=laptop&qid=1725971438&sprefix=la%2Caps%2C435&sr=8-35
"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 83EQ0044IN","53,875",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_122?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-122
"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (16 GB DDR4 RAM/128 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)","29,390",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTU2Mjg0NDgxMDI5OTM6MTcyNTk3MTUwNTpzcF9tdGY6MzAwMjYwODE4ODM4NzMyOjowOjo&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KPC3CX%2Fref%3Dsr_1_123_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971505%26sprefix%3Dla%252Caps%252C435%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"MOKOBARA The EM Travel 45L Premium 16"" Unisex Multipurpose Backpack (Crypto)","6,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTU2Mjg0NDgxMDI5OTM6MTcyNTk3MTUwNTpzcF9tdGY6MzAwMjQ2OTY0OTc2OTMyOjowOjo&url=%2FMOKOBARA-Em-Travel-Backpack-All-Purpose%2Fdp%2FB0C85B2SPN%2Fref%3Dsr_1_124_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971505%26sprefix%3Dla%252Caps%252C435%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP Victus Gaming Laptop, AMD Ryzen 7 8845HS AI Powered, 6GB RTX 4050 GPU,15.6-inch (39.6 cm),FHD, IPS,144Hz,16GB DDR5,1TB SSD, 300 nits, Win 11,Backlit KB, DTS:X Ultra (MSO, Blue, 2.29 kg), fb2117AX","99,490",https://amazon.in//HP-Victus-Powered-15-6-inch-Backlit/dp/B0D7PXTNRX/ref=sr_1_125?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-125
"ASUS TUF Gaming A15, 15.6"" FHD 16:9 144Hz 250nits, AMD Ryzen 5 7535HS Processor, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Graphite Black/2.3 Kg),FA566NC-HN083WS","61,990",https://amazon.in//ASUS-TUF-Gaming-15-6-FA566NC-HN083WS/dp/B0DBLYRKVJ/ref=sr_1_126?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-126
Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53,"44,990",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_127?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.mezxjwF_ElESKsj_o_vJ7QRC4Fb5YafQwqWF3t3k4EuPJ80ySPHyn2LpkuRmOdywMg6XwYZ7VNzuYt-nHFotfhoCdDF-YWWOvi19gz_vDev1d_hZ-YDHdIxHDHsuZ3znNbcRHPJZvNAXsvy6rN7SBDgGwHWujHiJSkA_gipQOp2Q_1kOspNxVXkeZoxP9Tl5ThsE0nmuf2Jb8H7qXOipFOJK_zzpgq1gKa2WhMmO1uI.J5oF2H1o-bHYp5MwjTRQrI3fEIdFmP7JdeEkCVO1-ZU&dib_tag=se&keywords=laptop&qid=1725971505&sprefix=la%2Caps%2C435&sr=8-127
